system:index,blue,cfmask,green,latitude,longitude,nbr,ndvi,nir,red,swir1,swir2,.geo,Y_Lat,X_Long,OBJECTID
1_1_LT51260521995072_0_0,1180,0,1556,11.59833286,104.9175363,-0.07171582,0.18629551,2770,1900,3221,3198,NA,11.59833286,104.9175363,1
1_1_LT51260521995072_0_1,2096,4,2379,11.54489019,104.9390123,0.11080753,0.18203844,3659,2532,3553,2929,NA,11.54489019,104.9390123,2
1_1_LT51260521995072_0_2,804,2,868,11.64526631,104.9078894,0.56284153,0.42745098,2002,803,1026,560,NA,11.64526631,104.9078894,5
1_1_LT51260521995072_0_3,845,2,1071,11.51802754,104.9263632,0.57019144,0.5752172,3445,929,1929,943,NA,11.51802754,104.9263632,3
1_1_LT51260521995072_0_4,1027,0,1292,11.5031066,104.9310436,0.3090172,0.42071694,3230,1317,2883,1705,NA,11.5031066,104.9310436,4
1_1_LT51260521995088_0_0,748,0,978,11.51802754,104.9263632,0.5424837,0.6167844,3776,895,2161,1120,NA,11.51802754,104.9263632,3
1_1_LT51260521995088_0_1,788,0,1063,11.5031066,104.9310436,0.2662381,0.42054215,2856,1165,2738,1655,NA,11.5031066,104.9310436,4
1_1_LT51260521995088_0_2,805,0,991,11.64526631,104.9078894,0.5119638,0.5901156,3507,904,2270,1132,NA,11.64526631,104.9078894,5
1_1_LT51260521995088_0_3,1144,0,1524,11.59833286,104.9175363,0.058132708,0.1981383,2703,1809,2724,2406,NA,11.59833286,104.9175363,1
1_1_LT51260521995088_0_4,845,0,1101,11.54489019,104.9390123,0.29137987,0.27178824,1970,1128,1477,1081,NA,11.54489019,104.9390123,2
1_1_LT51260521995104_0_0,1288,0,1645,11.59833286,104.9175363,0.024100594,0.19844677,2932,1961,3120,2794,NA,11.59833286,104.9175363,1
1_1_LT51260521995104_0_1,3677,4,3987,11.54489019,104.9390123,0.112874776,0.14254099,5679,4262,5536,4527,NA,11.54489019,104.9390123,2
1_1_LT51260521995104_0_2,1939,0,2261,11.64526631,104.9078894,0.26433843,0.30204678,4453,2387,3683,2591,NA,11.64526631,104.9078894,5
1_1_LT51260521995104_0_3,1093,0,1310,11.51802754,104.9263632,0.55210304,0.54858226,4096,1194,2422,1182,NA,11.51802754,104.9263632,3
1_1_LT51260521995104_0_4,941,0,1226,11.5031066,104.9310436,0.18660288,0.35620183,2728,1295,2882,1870,NA,11.5031066,104.9310436,4
1_1_LT51260521995120_0_0,1354,4,1829,11.59833286,104.9175363,0.17502478,0.19467956,2964,1998,2655,2081,NA,11.59833286,104.9175363,1
1_1_LT51260521995120_0_1,724,0,1113,11.54489019,104.9390123,0.5076375,0.5057208,2961,972,1724,967,NA,11.54489019,104.9390123,2
1_1_LT51260521995120_0_2,663,0,951,11.51802754,104.9263632,0.5247049,0.5991745,3487,874,2124,1087,NA,11.51802754,104.9263632,3
1_1_LT51260521995120_0_3,766,0,1032,11.5031066,104.9310436,0.07021467,0.3210047,2393,1230,2813,2079,NA,11.5031066,104.9310436,4
1_1_LT51260521995120_0_4,555,0,815,11.64526631,104.9078894,0.6029442,0.6973371,3920,699,1972,971,NA,11.64526631,104.9078894,5
1_1_LT51260521995136_0_0,556,0,847,11.51802754,104.9263632,0.64408195,0.7102458,3931,666,1867,851,NA,11.51802754,104.9263632,3
1_1_LT51260521995136_0_1,538,0,809,11.5031066,104.9310436,0.13914748,0.47900763,2325,819,2726,1757,NA,11.5031066,104.9310436,4
1_1_LT51260521995136_0_2,1443,4,1680,11.64526631,104.9078894,0.24085897,0.32111225,3207,1648,2370,1962,NA,11.64526631,104.9078894,5
1_1_LT51260521995136_0_3,1118,4,1337,11.59833286,104.9175363,0.21003819,0.2051073,2218,1463,1899,1448,NA,11.59833286,104.9175363,1
1_1_LT51260521995136_0_4,631,0,1111,11.54489019,104.9390123,0.51882464,0.54615563,3308,971,1971,1048,NA,11.54489019,104.9390123,2
1_1_LT51260521995152_0_0,862,0,1294,11.59833286,104.9175363,0.13133875,0.20659816,2231,1467,2137,1713,NA,11.59833286,104.9175363,1
1_1_LT51260521995152_0_1,578,0,978,11.54489019,104.9390123,0.48636928,0.44170672,2399,929,1386,829,NA,11.54489019,104.9390123,2
1_1_LT51260521995152_0_2,471,0,749,11.51802754,104.9263632,0.6630993,0.738255,3885,585,1760,787,NA,11.51802754,104.9263632,3
1_1_LT51260521995152_0_3,508,0,695,11.5031066,104.9310436,0.43919653,0.59698796,2651,669,1983,1033,NA,11.5031066,104.9310436,4
1_1_LT51260521995152_0_4,343,0,665,11.64526631,104.9078894,0.6412797,0.7577365,3976,548,2058,869,NA,11.64526631,104.9078894,5
1_1_LT51260521995168_0_0,1059,0,1641,11.59833286,104.9175363,0.06203188,0.17484598,2765,1942,2859,2442,NA,11.59833286,104.9175363,1
1_1_LT51260521995168_0_1,605,1,1092,11.54489019,104.9390123,0.75084746,-0.024551464,1033,1085,316,147,NA,11.54489019,104.9390123,2
1_1_LT51260521995168_0_2,371,0,660,11.51802754,104.9263632,0.61098903,0.7410926,3665,545,1875,885,NA,11.51802754,104.9263632,3
1_1_LT51260521995168_0_3,501,0,774,11.5031066,104.9310436,0.37261146,0.6094959,3017,732,2507,1379,NA,11.5031066,104.9310436,4
1_1_LT51260521995168_0_4,305,0,617,11.64526631,104.9078894,0.6538047,0.7783959,3836,478,1959,803,NA,11.64526631,104.9078894,5
1_1_LT51260521995184_0_0,1959,4,2173,11.64526631,104.9078894,0.31221434,0.3103557,4163,2191,2951,2182,NA,11.64526631,104.9078894,5
1_1_LT51260521995184_0_1,1307,4,1555,11.59833286,104.9175363,0.24831004,0.23992838,2770,1698,2150,1668,NA,11.59833286,104.9175363,1
1_1_LT51260521995184_0_2,1470,4,1768,11.54489019,104.9390123,0.2610934,0.15725534,2572,1873,1904,1507,NA,11.54489019,104.9390123,2
1_1_LT51260521995184_0_3,2983,4,3238,11.51802754,104.9263632,0.27230874,0.18546556,4698,3228,3649,2687,NA,11.51802754,104.9263632,3
1_1_LT51260521995184_0_4,2674,4,2946,11.5031066,104.9310436,0.22403315,0.21032505,4431,2891,3362,2809,NA,11.5031066,104.9310436,4
1_1_LT51260521995296_0_0,1922,0,2895,11.59833286,104.9175363,0.16256425,0.17351536,4298,3027,3296,3096,NA,11.59833286,104.9175363,1
1_1_LT51260521995296_0_1,639,1,924,11.54489019,104.9390123,0.7225131,-0.19559902,658,978,202,106,NA,11.54489019,104.9390123,2
1_1_LT51260521995296_0_2,830,1,1216,11.51802754,104.9263632,0.5426889,-0.1863354,786,1146,370,233,NA,11.51802754,104.9263632,3
1_1_LT51260521995296_0_3,745,1,1091,11.5031066,104.9310436,0.522541,-0.119668245,743,945,314,233,NA,11.5031066,104.9310436,4
1_1_LT51260521995296_0_4,472,0,715,11.64526631,104.9078894,0.5768393,0.4966942,1811,609,956,486,NA,11.64526631,104.9078894,5
1_1_LT51260521995312_0_0,1737,0,2298,11.59833286,104.9175363,-0.022776106,0.1305933,3411,2623,3879,3570,NA,11.59833286,104.9175363,1
1_1_LT51260521995312_0_1,549,1,739,11.54489019,104.9390123,0.9234043,-0.18923767,452,663,60,18,NA,11.54489019,104.9390123,2
1_1_LT51260521995312_0_2,588,0,826,11.64526631,104.9078894,0.5683502,0.53932583,2329,697,1426,641,NA,11.64526631,104.9078894,5
1_1_LT51260521995312_0_3,755,1,1055,11.51802754,104.9263632,0.7287706,-0.18323353,682,988,179,107,NA,11.51802754,104.9263632,3
1_1_LT51260521995312_0_4,482,1,649,11.5031066,104.9310436,0.7553398,0.004444445,452,448,149,63,NA,11.5031066,104.9310436,4
1_1_LT51260521995328_0_0,455,1,756,11.51802754,104.9263632,0.75317603,-0.13595706,483,635,97,68,NA,11.51802754,104.9263632,3
1_1_LT51260521995328_0_1,503,1,708,11.5031066,104.9310436,0.75317603,-0.13595706,483,635,127,68,NA,11.5031066,104.9310436,4
1_1_LT51260521995328_0_2,463,0,760,11.64526631,104.9078894,0.6057421,0.6610978,3132,639,1760,769,NA,11.64526631,104.9078894,5
1_1_LT51260521995328_0_3,1974,0,2105,11.59833286,104.9175363,-0.12952282,0.18044445,3320,2305,4031,4308,NA,11.59833286,104.9175363,1
1_1_LT51260521995328_0_4,550,1,944,11.54489019,104.9390123,0.6685879,-0.2351387,579,935,189,115,NA,11.54489019,104.9390123,2
1_1_LT51260521995344_0_0,480,1,700,11.51802754,104.9263632,1,-0.11967546,434,552,49,-15,NA,11.51802754,104.9263632,3
1_1_LT51260521995344_0_1,575,1,840,11.5031066,104.9310436,0.64336663,-0.17181884,576,815,175,125,NA,11.5031066,104.9310436,4
1_1_LT51260521995344_0_2,1805,0,2459,11.59833286,104.9175363,0.057920214,0.10630128,3169,2560,3079,2822,NA,11.59833286,104.9175363,1
1_1_LT51260521995344_0_3,501,1,791,11.54489019,104.9390123,0.85507244,-0.3373598,384,775,80,30,NA,11.54489019,104.9390123,2
1_1_LT51260521995344_0_4,458,0,654,11.64526631,104.9078894,0.5467644,0.7197936,3167,516,1830,928,NA,11.64526631,104.9078894,5
1_1_LT51260521995360_0_0,340,0,558,11.51802754,104.9263632,0.7096774,0.21839081,742,476,276,126,NA,11.51802754,104.9263632,3
1_1_LT51260521995360_0_1,384,0,553,11.5031066,104.9310436,0.58169293,0.48796296,1607,553,808,425,NA,11.5031066,104.9310436,4
1_1_LT51260521995360_0_2,293,0,475,11.64526631,104.9078894,0.6818182,0.7780778,3293,411,1597,623,NA,11.64526631,104.9078894,5
1_1_LT51260521995360_0_3,1546,0,1957,11.59833286,104.9175363,0.11197543,0.14430167,2716,2031,2465,2169,NA,11.59833286,104.9175363,1
1_1_LT51260521995360_0_4,532,1,803,11.54489019,104.9390123,0.50634694,-0.28225806,534,954,243,175,NA,11.54489019,104.9390123,2
1_1_LT51260521996027_0_0,1339,0,1580,11.59833286,104.9175363,-0.004466279,0.13927932,2229,1684,2453,2249,NA,11.59833286,104.9175363,1
1_1_LT51260521996027_0_1,609,1,881,11.54489019,104.9390123,0.5280423,-0.16628176,722,1010,333,223,NA,11.54489019,104.9390123,2
1_1_LT51260521996027_0_2,455,0,679,11.64526631,104.9078894,0.34375,0.5998596,2279,570,1868,1113,NA,11.64526631,104.9078894,5
1_1_LT51260521996027_0_3,557,0,881,11.51802754,104.9263632,0.63000596,0.59567,2727,691,1443,619,NA,11.51802754,104.9263632,3
1_1_LT51260521996027_0_4,484,0,682,11.5031066,104.9310436,0.6475162,0.7547734,3814,533,1898,816,NA,11.5031066,104.9310436,4
1_1_LT51260521996059_0_0,1181,0,1511,11.59833286,104.9175363,-0.020444054,0.17232308,2228,1573,2610,2321,NA,11.59833286,104.9175363,1
1_1_LT51260521996059_0_1,880,0,1236,11.54489019,104.9390123,0.20289855,0.063345194,1494,1316,1243,990,NA,11.54489019,104.9390123,2
1_1_LT51260521996059_0_2,788,0,1006,11.51802754,104.9263632,0.62361777,0.6713917,3891,765,1924,902,NA,11.51802754,104.9263632,3
1_1_LT51260521996059_0_3,764,0,959,11.5031066,104.9310436,0.5540848,0.64853007,3757,801,2220,1078,NA,11.5031066,104.9310436,4
1_1_LT51260521996059_0_4,732,0,908,11.64526631,104.9078894,0.5350692,0.60825753,3272,797,2105,991,NA,11.64526631,104.9078894,5
1_1_LT51260521996075_0_0,2144,4,2526,11.59833286,104.9175363,0.11593072,0.14891566,3576,2649,3377,2833,NA,11.59833286,104.9175363,1
1_1_LT51260521996075_0_1,2442,4,2739,11.54489019,104.9390123,0.12024699,0.13090551,3447,2649,3180,2707,NA,11.54489019,104.9390123,2
1_1_LT51260521996075_0_2,3686,4,4129,11.64526631,104.9078894,0.102088846,0.12853986,5619,4339,5430,4578,NA,11.64526631,104.9078894,5
1_1_LT51260521996075_0_3,1797,4,1927,11.51802754,104.9263632,0.29450074,0.30798757,3578,1893,2478,1950,NA,11.51802754,104.9263632,3
1_1_LT51260521996075_0_4,1754,4,1970,11.5031066,104.9310436,0.3064324,0.37437344,4387,1997,3405,2329,NA,11.5031066,104.9310436,4
1_1_LT51260521996091_0_0,1222,0,1623,11.59833286,104.9175363,0.10695293,0.19880547,2810,1878,2625,2267,NA,11.59833286,104.9175363,1
1_1_LT51260521996091_0_1,860,0,1168,11.54489019,104.9390123,0.24105239,0.3564767,2618,1242,2146,1601,NA,11.54489019,104.9390123,2
1_1_LT51260521996091_0_2,682,0,945,11.64526631,104.9078894,0.6065101,0.66091585,3899,796,2078,955,NA,11.64526631,104.9078894,5
1_1_LT51260521996091_0_3,648,0,930,11.51802754,104.9263632,0.6551175,0.70397705,4156,722,2058,866,NA,11.51802754,104.9263632,3
1_1_LT51260521996091_0_4,711,0,971,11.5031066,104.9310436,0.42119205,0.5438849,3219,951,2462,1311,NA,11.5031066,104.9310436,4
1_1_LT51260521996107_0_0,571,0,862,11.64526631,104.9078894,0.6064883,0.6778878,3813,732,2058,934,NA,11.64526631,104.9078894,5
1_1_LT51260521996107_0_1,560,0,850,11.51802754,104.9263632,0.6396177,0.7186101,4031,660,1960,886,NA,11.51802754,104.9263632,3
1_1_LT51260521996107_0_2,600,0,890,11.5031066,104.9310436,0.4418807,0.6023222,3312,822,2383,1282,NA,11.5031066,104.9310436,4
1_1_LT51260521996107_0_3,1199,0,1609,11.59833286,104.9175363,-0.11803853,0.17911497,2518,1753,3188,3192,NA,11.59833286,104.9175363,1
1_1_LT51260521996107_0_4,681,0,1011,11.54489019,104.9390123,0.51178044,0.56973517,3112,853,1774,1005,NA,11.54489019,104.9390123,2
1_1_LT51260521996123_0_0,20000,4,8667,11.64526631,104.9078894,0.3534317,-0.35616207,9495,20000,20000,4536,NA,11.64526631,104.9078894,5
1_1_LT51260521996123_0_1,1733,0,2045,11.59833286,104.9175363,0.071117565,0.14908525,2952,2186,3090,2560,NA,11.59833286,104.9175363,1
1_1_LT51260521996123_0_2,2673,4,2756,11.54489019,104.9390123,0.29840463,0.13394554,3581,2735,2621,1935,NA,11.54489019,104.9390123,2
1_1_LT51260521996123_0_3,686,0,902,11.51802754,104.9263632,0.70034844,0.6643929,3660,738,1524,645,NA,11.51802754,104.9263632,3
1_1_LT51260521996123_0_4,975,0,1093,11.5031066,104.9310436,0.44542497,0.47418284,3112,1110,2413,1194,NA,11.5031066,104.9310436,4
1_1_LT51260521996155_0_0,3260,4,3336,11.64526631,104.9078894,0.4599665,0.14158481,4358,3277,2163,1612,NA,11.64526631,104.9078894,5
1_1_LT51260521996155_0_1,2991,4,3153,11.59833286,104.9175363,0.44860676,0.12787357,3925,3035,1978,1494,NA,11.59833286,104.9175363,1
1_1_LT51260521996155_0_2,556,2,848,11.54489019,104.9390123,0.48014888,0.22358975,1193,757,700,419,NA,11.54489019,104.9390123,2
1_1_LT51260521996155_0_3,415,0,649,11.51802754,104.9263632,0.70634705,0.7232462,3132,503,1207,539,NA,11.51802754,104.9263632,3
1_1_LT51260521996155_0_4,277,0,412,11.5031066,104.9310436,0.600572,0.6097795,1679,407,833,419,NA,11.5031066,104.9310436,4
1_1_LT51260521996171_0_0,944,0,1204,11.59833286,104.9175363,0.3277635,0.26167938,2066,1209,1539,1046,NA,11.59833286,104.9175363,1
1_1_LT51260521996171_0_1,1220,4,1541,11.54489019,104.9390123,0.41823444,0.24713668,2450,1479,1429,1005,NA,11.54489019,104.9390123,2
1_1_LT51260521996171_0_2,728,2,1035,11.51802754,104.9263632,0.6583935,0.6413577,3675,803,1539,757,NA,11.51802754,104.9263632,3
1_1_LT51260521996171_0_3,793,4,1035,11.5031066,104.9310436,0.53116673,0.5074744,2874,939,1512,880,NA,11.5031066,104.9310436,4
1_1_LT51260521996171_0_4,425,0,608,11.64526631,104.9078894,0.676772,0.77571785,3927,496,1789,757,NA,11.64526631,104.9078894,5
1_1_LT51260521996187_0_0,292,0,599,11.64526631,104.9078894,0.6696526,0.7859313,3821,458,1868,756,NA,11.64526631,104.9078894,5
1_1_LT51260521996187_0_1,413,0,768,11.51802754,104.9263632,0.7046154,0.7587302,3878,532,1647,672,NA,11.51802754,104.9263632,3
1_1_LT51260521996187_0_2,454,0,769,11.5031066,104.9310436,0.5714286,0.6580183,3355,692,1941,915,NA,11.5031066,104.9310436,4
1_1_LT51260521996187_0_3,1173,0,1510,11.59833286,104.9175363,0.05430518,0.21890666,2553,1636,2586,2290,NA,11.59833286,104.9175363,1
1_1_LT51260521996187_0_4,684,0,1198,11.54489019,104.9390123,0.6493762,-0.048484847,1256,1384,523,267,NA,11.54489019,104.9390123,2
1_1_LT51260521996219_0_0,3282,4,3477,11.59833286,104.9175363,0.20636895,0.1711146,4849,3432,3668,3190,NA,11.59833286,104.9175363,1
1_1_LT51260521996219_0_1,899,0,1396,11.54489019,104.9390123,0.7012987,-0.005837712,1703,1723,429,299,NA,11.54489019,104.9390123,2
1_1_LT51260521996219_0_2,626,0,943,11.51802754,104.9263632,0.8132642,0.7500447,4894,699,1440,504,NA,11.51802754,104.9263632,3
1_1_LT51260521996219_0_3,393,2,609,11.5031066,104.9310436,0.5688185,0.06534326,644,565,238,177,NA,11.5031066,104.9310436,4
1_1_LT51260521996219_0_4,2580,4,2807,11.64526631,104.9078894,0.33843103,0.268044,4726,2728,3099,2336,NA,11.64526631,104.9078894,5
1_1_LT51260521996235_0_0,345,0,594,11.64526631,104.9078894,0.6910685,0.7751803,3569,452,1499,652,NA,11.64526631,104.9078894,5
1_1_LT51260521996235_0_1,994,0,1263,11.59833286,104.9175363,0.028942954,0.2641072,2453,1428,2678,2315,NA,11.59833286,104.9175363,1
1_1_LT51260521996235_0_2,753,0,1149,11.54489019,104.9390123,0.69286144,-0.036860067,1411,1519,367,256,NA,11.54489019,104.9390123,2
1_1_LT51260521996235_0_3,436,0,552,11.51802754,104.9263632,0.44128788,0.19936958,761,508,394,295,NA,11.51802754,104.9263632,3
1_1_LT51260521996235_0_4,536,0,702,11.5031066,104.9310436,0.41549295,0.18304886,1005,694,579,415,NA,11.5031066,104.9310436,4
1_1_LT51260521996251_0_0,589,0,830,11.64526631,104.9078894,0.6578778,0.7129568,3867,648,1832,798,NA,11.64526631,104.9078894,5
1_1_LT51260521996251_0_1,2556,4,2497,11.51802754,104.9263632,0.36211216,0.16383995,3534,2539,2348,1655,NA,11.51802754,104.9263632,3
1_1_LT51260521996251_0_2,3129,4,3091,11.5031066,104.9310436,0.34100625,0.1373588,4078,3093,2840,2004,NA,11.5031066,104.9310436,4
1_1_LT51260521996251_0_3,1917,0,2365,11.59833286,104.9175363,0.102650605,0.11973899,3432,2698,2929,2793,NA,11.59833286,104.9175363,1
1_1_LT51260521996251_0_4,3693,4,3626,11.54489019,104.9390123,0.42564738,0.10985032,4597,3687,2559,1852,NA,11.54489019,104.9390123,2
1_1_LT51260521996267_0_0,1152,0,1409,11.59833286,104.9175363,0.12627834,0.2527201,2533,1511,2255,1965,NA,11.59833286,104.9175363,1
1_1_LT51260521996267_0_1,829,0,1483,11.54489019,104.9390123,0.75754625,-0.04167773,1805,1962,366,249,NA,11.54489019,104.9390123,2
1_1_LT51260521996267_0_2,425,1,591,11.51802754,104.9263632,0.5724816,0.13475177,640,488,213,174,NA,11.51802754,104.9263632,3
1_1_LT51260521996267_0_3,466,1,704,11.5031066,104.9310436,0.4809348,0.07212823,602,521,290,211,NA,11.5031066,104.9310436,4
1_1_LT51260521996267_0_4,2006,4,2361,11.64526631,104.9078894,0.24750759,0.07790262,2878,2462,1924,1736,NA,11.64526631,104.9078894,5
1_1_LT51260521996283_0_0,1191,2,1312,11.59833286,104.9175363,0.24477172,0.23350847,2113,1313,1673,1282,NA,11.59833286,104.9175363,1
1_1_LT51260521996283_0_1,887,2,1236,11.54489019,104.9390123,0.47943446,-0.087955624,1151,1373,574,405,NA,11.54489019,104.9390123,2
1_1_LT51260521996283_0_2,789,2,971,11.51802754,104.9263632,0.40067798,0.07604167,1033,887,548,442,NA,11.51802754,104.9263632,3
1_1_LT51260521996283_0_3,897,4,1082,11.5031066,104.9310436,0.45435467,0.17308506,1386,977,677,520,NA,11.5031066,104.9310436,4
1_1_LT51260521996283_0_4,2118,4,2489,11.64526631,104.9078894,0.4443814,-0.004693,2545,2569,1268,979,NA,11.64526631,104.9078894,5
1_1_LT51260521996315_0_0,1575,4,1825,11.51802754,104.9263632,0.38673434,0.042790953,1913,1756,1108,846,NA,11.51802754,104.9263632,3
1_1_LT51260521996315_0_1,1363,4,1579,11.5031066,104.9310436,0.38882554,0.12430769,1827,1423,1137,804,NA,11.5031066,104.9310436,4
1_1_LT51260521996315_0_2,1406,4,1497,11.64526631,104.9078894,0.41903827,0.20768374,2169,1423,1276,888,NA,11.64526631,104.9078894,5
1_1_LT51260521996315_0_3,1554,4,1702,11.59833286,104.9175363,0.31096196,0.20991053,2637,1722,1804,1386,NA,11.59833286,104.9175363,1
1_1_LT51260521996315_0_4,1511,4,1619,11.54489019,104.9390123,0.33532935,0.047563124,1784,1622,1137,888,NA,11.54489019,104.9390123,2
1_1_LT51260521996331_0_0,1084,4,1416,11.51802754,104.9263632,0.35782441,0.01606569,1423,1378,751,673,NA,11.51802754,104.9263632,3
1_1_LT51260521996331_0_1,903,4,1063,11.5031066,104.9310436,0.40325865,0.1628692,1378,992,780,586,NA,11.5031066,104.9310436,4
1_1_LT51260521996331_0_2,949,0,1247,11.59833286,104.9175363,0.17753829,0.23866348,2076,1276,1724,1450,NA,11.59833286,104.9175363,1
1_1_LT51260521996331_0_3,766,4,1072,11.54489019,104.9390123,0.30355898,-0.050330453,934,1033,550,499,NA,11.54489019,104.9390123,2
1_1_LT51260521996331_0_4,593,0,783,11.64526631,104.9078894,0.50336635,0.50158226,1898,630,1008,627,NA,11.64526631,104.9078894,5
1_1_LT51260521996347_0_0,3247,4,3235,11.64526631,104.9078894,0.29136348,0.12281667,4082,3189,2664,2240,NA,11.64526631,104.9078894,5
1_1_LT51260521996347_0_1,20000,4,4828,11.51802754,104.9263632,0.2972973,0.08957884,5808,4853,3540,3146,NA,11.51802754,104.9263632,3
1_1_LT51260521996347_0_2,4584,4,4534,11.5031066,104.9310436,0.32720676,0.09825896,5488,4506,3237,2782,NA,11.5031066,104.9310436,4
1_1_LT51260521996347_0_3,4342,4,4292,11.59833286,104.9175363,0.30420426,0.09164363,5134,4272,3180,2739,NA,11.59833286,104.9175363,1
1_1_LT51260521996347_0_4,3658,4,3703,11.54489019,104.9390123,0.35289693,0.09969419,4495,3680,2635,2150,NA,11.54489019,104.9390123,2
1_1_LT51260521997013_0_0,467,1,748,11.51802754,104.9263632,0.61367524,-0.11610487,472,596,126,113,NA,11.51802754,104.9263632,3
1_1_LT51260521997013_0_1,517,0,703,11.5031066,104.9310436,0.450116,0.3269639,1250,634,784,474,NA,11.5031066,104.9310436,4
1_1_LT51260521997013_0_2,414,0,620,11.64526631,104.9078894,0.60343593,0.74319065,3360,495,1734,831,NA,11.64526631,104.9078894,5
1_1_LT51260521997013_0_3,895,0,1161,11.59833286,104.9175363,-0.12728918,0.22617535,1930,1218,2777,2493,NA,11.59833286,104.9175363,1
1_1_LT51260521997013_0_4,685,1,979,11.54489019,104.9390123,0.3512476,-0.17370892,704,1000,396,338,NA,11.54489019,104.9390123,2
1_1_LT51260521997029_0_0,2988,4,2952,11.51802754,104.9263632,0.2972973,0.07387736,3336,2877,2283,1807,NA,11.51802754,104.9263632,3
1_1_LT51260521997029_0_1,1188,4,1272,11.5031066,104.9310436,0.496063,0.4846972,3420,1187,2224,1152,NA,11.5031066,104.9310436,4
1_1_LT51260521997029_0_2,554,0,609,11.64526631,104.9078894,0.64425886,0.7871568,3938,469,1826,852,NA,11.64526631,104.9078894,5
1_1_LT51260521997029_0_3,949,0,1136,11.59833286,104.9175363,-0.0852823,0.21341272,1936,1255,2589,2297,NA,11.59833286,104.9175363,1
1_1_LT51260521997029_0_4,827,1,1100,11.54489019,104.9390123,0.115956396,-0.01141352,1126,1152,1000,892,NA,11.54489019,104.9390123,2
1_1_LT51260521997061_0_0,650,0,819,11.64526631,104.9078894,0.6868519,0.7335891,4067,625,1935,755,NA,11.64526631,104.9078894,5
1_1_LT51260521997061_0_1,956,0,1206,11.59833286,104.9175363,-0.015455594,0.26384366,2134,1243,2595,2201,NA,11.59833286,104.9175363,1
1_1_LT51260521997061_0_2,888,0,1249,11.54489019,104.9390123,0.07431246,0.15471698,1836,1344,1745,1582,NA,11.54489019,104.9390123,2
1_1_LT51260521997061_0_3,645,0,904,11.51802754,104.9263632,0.62098724,0.51093954,2348,760,1168,549,NA,11.51802754,104.9263632,3
1_1_LT51260521997061_0_4,645,0,859,11.5031066,104.9310436,0.5741041,0.6488254,3404,725,1992,921,NA,11.5031066,104.9310436,4
1_1_LT51260521997077_0_0,451,0,642,11.64526631,104.9078894,0.70434785,0.774903,4116,522,1880,714,NA,11.64526631,104.9078894,5
1_1_LT51260521997077_0_1,928,0,1164,11.59833286,104.9175363,0.050485436,0.23269723,2164,1347,2215,1956,NA,11.59833286,104.9175363,1
1_1_LT51260521997077_0_2,871,0,1165,11.54489019,104.9390123,0.11357198,0.19118458,2162,1468,2161,1721,NA,11.54489019,104.9390123,2
1_1_LT51260521997077_0_3,478,0,721,11.51802754,104.9263632,0.62827486,0.68404907,3294,618,1723,752,NA,11.51802754,104.9263632,3
1_1_LT51260521997077_0_4,459,0,722,11.5031066,104.9310436,0.5201569,0.67410606,3488,679,2263,1101,NA,11.5031066,104.9310436,4
1_1_LT51260521997093_0_0,1260,0,1434,11.51802754,104.9263632,0.57129747,0.55587864,4281,1222,2420,1168,NA,11.51802754,104.9263632,3
1_1_LT51260521997093_0_1,1177,0,1311,11.5031066,104.9310436,0.44503862,0.48867577,3648,1253,2706,1401,NA,11.5031066,104.9310436,4
1_1_LT51260521997093_0_2,1593,2,1679,11.59833286,104.9175363,0.0820502,0.2090502,2565,1678,2783,2176,NA,11.59833286,104.9175363,1
1_1_LT51260521997093_0_3,1176,0,1229,11.54489019,104.9390123,0.35159817,0.19793966,1628,1090,1041,781,NA,11.54489019,104.9390123,2
1_1_LT51260521997093_0_4,20000,4,5388,11.64526631,104.9078894,0.24135906,0.06762105,6339,5536,5101,3874,NA,11.64526631,104.9078894,5
1_1_LT51260521997109_0_0,678,0,971,11.51802754,104.9263632,0.6088002,0.7029354,4351,759,2249,1058,NA,11.51802754,104.9263632,3
1_1_LT51260521997109_0_1,736,0,970,11.5031066,104.9310436,0.3764033,0.54824877,3249,948,2653,1472,NA,11.5031066,104.9310436,4
1_1_LT51260521997109_0_2,1037,0,1363,11.59833286,104.9175363,0.09472196,0.22166711,2323,1480,2175,1921,NA,11.59833286,104.9175363,1
1_1_LT51260521997109_0_3,886,2,1094,11.54489019,104.9390123,0.3233533,0.37422273,2431,1107,1668,1243,NA,11.54489019,104.9390123,2
1_1_LT51260521997109_0_4,614,0,812,11.64526631,104.9078894,0.6158884,0.6924098,3824,695,1999,909,NA,11.64526631,104.9078894,5
1_1_LT51260521997125_0_0,1039,0,1257,11.59833286,104.9175363,0.17824909,0.29481775,2611,1422,2187,1821,NA,11.59833286,104.9175363,1
1_1_LT51260521997125_0_1,893,4,1187,11.54489019,104.9390123,0.39983746,0.4978261,3445,1155,2206,1477,NA,11.54489019,104.9390123,2
1_1_LT51260521997125_0_2,683,0,899,11.51802754,104.9263632,0.56733143,0.6758733,4126,798,2180,1139,NA,11.51802754,104.9263632,3
1_1_LT51260521997125_0_3,701,0,861,11.5031066,104.9310436,0.22477192,0.37534928,2215,1006,2005,1402,NA,11.5031066,104.9310436,4
1_1_LT51260521997125_0_4,528,0,704,11.64526631,104.9078894,0.62204045,0.7103949,3768,638,1985,878,NA,11.64526631,104.9078894,5
1_1_LT51260521997141_0_0,20000,4,5311,11.64526631,104.9078894,0.28035364,0.09973,6517,5335,5181,3663,NA,11.64526631,104.9078894,5
